time,event,plane_id,plane_cat,passenger_id,queue_len,scanner,door,gate,info
66.20866066486492,service_end,,,61,31,1,1,1,duration=0.032
66.20866066486492,service_start,,,62,30,1,1,1,service_time_sampled=0.218
66.42647933180962,service_end,,,62,30,1,1,1,duration=0.218
66.42647933180962,service_start,,,63,29,1,1,1,service_time_sampled=0.045
66.47132852696153,service_end,,,63,29,1,1,1,duration=0.045
66.47132852696153,service_start,,,64,28,1,1,1,service_time_sampled=0.045
66.51588663623289,service_end,,,64,28,1,1,1,duration=0.045
66.51588663623289,service_start,,,65,27,1,1,1,service_time_sampled=0.331
66.84713835928846,service_end,,,65,27,1,1,1,duration=0.331
66.84713835928846,service_start,,,66,26,1,1,1,service_time_sampled=0.202
67.04906104754983,service_end,,,66,26,1,1,1,duration=0.202
67.04906104754983,service_start,,,67,25,1,1,1,service_time_sampled=0.010
67.05906104754983,service_end,,,67,25,1,1,1,duration=0.010
67.05906104754983,service_start,,,68,24,1,1,1,service_time_sampled=0.265
67.3240102060076,service_end,,,68,24,1,1,1,duration=0.265
67.3240102060076,service_start,,,69,23,1,1,1,service_time_sampled=0.153
67.47718706601002,service_end,,,69,23,1,1,1,duration=0.153
67.47718706601002,service_start,,,70,22,1,1,1,service_time_sampled=0.013
67.49023423013038,service_end,,,70,22,1,1,1,duration=0.013
67.49023423013038,service_start,,,71,21,1,1,1,service_time_sampled=0.066
67.55576141539164,service_end,,,71,21,1,1,1,duration=0.066
67.55576141539164,service_start,,,72,20,1,1,1,service_time_sampled=0.120
67.67578742140562,service_end,,,72,20,1,1,1,duration=0.120
67.67578742140562,service_start,,,73,19,1,1,1,service_time_sampled=0.059
67.73464920261439,service_end,,,73,19,1,1,1,duration=0.059
67.73464920261439,service_start,,,74,18,1,1,1,service_time_sampled=0.092
67.82620435968224,service_end,,,74,18,1,1,1,duration=0.092
67.82620435968224,service_start,,,75,17,1,1,1,service_time_sampled=0.010
67.83620435968224,service_end,,,75,17,1,1,1,duration=0.010
67.83620435968224,service_start,,,76,16,1,1,1,service_time_sampled=0.044
67.88047256271408,service_end,,,76,16,1,1,1,duration=0.044
67.88047256271408,service_start,,,77,15,1,1,1,service_time_sampled=0.283
68.0,landing_end,3,1,,15,1,1,1,pad_q=1
68.16324550895224,service_end,,,77,15,1,1,1,duration=0.283
68.16324550895224,service_start,,,78,14,1,1,1,service_time_sampled=0.010
68.17324550895225,service_end,,,78,14,1,1,1,duration=0.010
68.17324550895225,service_start,,,79,13,1,1,1,service_time_sampled=0.028
68.2014027919236,service_end,,,79,13,1,1,1,duration=0.028
68.2014027919236,service_start,,,80,12,1,1,1,service_time_sampled=0.014
68.21504668671744,service_end,,,80,12,1,1,1,duration=0.014
68.21504668671744,service_start,,,81,11,1,1,1,service_time_sampled=0.028
68.24293806402022,service_end,,,81,11,1,1,1,duration=0.028
68.24293806402022,service_start,,,82,10,1,1,1,service_time_sampled=0.019
68.26190021408175,service_end,,,82,10,1,1,1,duration=0.019
68.26190021408175,service_start,,,83,9,1,1,1,service_time_sampled=0.010
68.27190021408175,service_end,,,83,9,1,1,1,duration=0.010
68.27190021408175,service_start,,,84,8,1,1,1,service_time_sampled=0.099
68.3713992783117,service_end,,,84,8,1,1,1,duration=0.099
68.3713992783117,service_start,,,85,7,1,1,1,service_time_sampled=0.588
68.95952141069131,service_end,,,85,7,1,1,1,duration=0.588
68.95952141069131,service_start,,,86,6,1,1,1,service_time_sampled=0.102
69.0,plane_arrive,4,1,,6,1,1,1,air_q=1
69.06132701026576,service_end,,,86,6,1,1,1,duration=0.102
69.06132701026576,service_start,,,87,5,1,1,1,service_time_sampled=0.125
69.18621353945518,service_end,,,87,5,1,1,1,duration=0.125
69.18621353945518,service_start,,,88,4,1,1,1,service_time_sampled=0.022
69.20782639912964,service_end,,,88,4,1,1,1,duration=0.022
69.20782639912964,service_start,,,89,3,1,1,1,service_time_sampled=0.182
69.38949480111867,service_end,,,89,3,1,1,1,duration=0.182
69.38949480111867,service_start,,,90,2,1,1,1,service_time_sampled=0.322
69.71143499446795,service_end,,,90,2,1,1,1,duration=0.322
69.71143499446795,service_start,,,91,1,1,1,1,service_time_sampled=0.112
69.82321398198529,service_end,,,91,1,1,1,1,duration=0.112
69.82321398198529,service_start,,,92,0,1,1,1,service_time_sampled=0.023
69.84628479307223,service_end,,,92,0,1,1,1,duration=0.023
74.95688509940149,failure,,,,,1,0,0,element=door
75.0,unload_end,3,1,,0,1,0,0,
75.0,passengers_spawned,3,1,,0,1,0,0,count=23
75.0,passenger_queue_arrival,,,93,1,1,0,0,
75.0,passenger_queue_arrival,,,94,2,1,0,0,
75.0,passenger_queue_arrival,,,95,3,1,0,0,
75.0,passenger_queue_arrival,,,96,4,1,0,0,
75.0,passenger_queue_arrival,,,97,5,1,0,0,
75.0,passenger_queue_arrival,,,98,6,1,0,0,
75.0,passenger_queue_arrival,,,99,7,1,0,0,
75.0,passenger_queue_arrival,,,100,8,1,0,0,
75.0,passenger_queue_arrival,,,101,9,1,0,0,
75.0,passenger_queue_arrival,,,102,10,1,0,0,
75.0,passenger_queue_arrival,,,103,11,1,0,0,
75.0,passenger_queue_arrival,,,104,12,1,0,0,
75.0,passenger_queue_arrival,,,105,13,1,0,0,
75.0,passenger_queue_arrival,,,106,14,1,0,0,
75.0,passenger_queue_arrival,,,107,15,1,0,0,
75.0,passenger_queue_arrival,,,108,16,1,0,0,
75.0,passenger_queue_arrival,,,109,17,1,0,0,
75.0,passenger_queue_arrival,,,110,18,1,0,0,
75.0,passenger_queue_arrival,,,111,19,1,0,0,
75.0,passenger_queue_arrival,,,112,20,1,0,0,
75.0,passenger_queue_arrival,,,113,21,1,0,0,
75.0,passenger_queue_arrival,,,114,22,1,0,0,
75.0,passenger_queue_arrival,,,115,23,1,0,0,
75.0,landing_start,4,1,,23,1,0,0,landing_time=3
75.0,service_start,,,93,22,1,0,0,service_time_sampled=0.040
78.0,landing_end,4,1,,22,1,0,0,pad_q=1
80.57510075363159,repair,,,,,1,1,1,"element=door, repair_time=5.618"
80.63957450096544,service_end,,,93,22,1,1,1,duration=5.640
80.63957450096544,service_start,,,94,21,1,1,1,service_time_sampled=0.010
80.64957450096544,service_end,,,94,21,1,1,1,duration=0.010
80.64957450096544,service_start,,,95,20,1,1,1,service_time_sampled=0.174
80.82367546708117,service_end,,,95,20,1,1,1,duration=0.174
80.82367546708117,service_start,,,96,19,1,1,1,service_time_sampled=0.180
81.00371637893906,service_end,,,96,19,1,1,1,duration=0.180
81.00371637893906,service_start,,,97,18,1,1,1,service_time_sampled=0.118
81.1216891299295,service_end,,,97,18,1,1,1,duration=0.118
81.1216891299295,service_start,,,98,17,1,1,1,service_time_sampled=0.092
81.21399446726463,service_end,,,98,17,1,1,1,duration=0.092
81.21399446726463,service_start,,,99,16,1,1,1,service_time_sampled=0.033
81.24707118462636,service_end,,,99,16,1,1,1,duration=0.033
81.24707118462636,service_start,,,100,15,1,1,1,service_time_sampled=0.023
81.27002174454219,service_end,,,100,15,1,1,1,duration=0.023
81.27002174454219,service_start,,,101,14,1,1,1,service_time_sampled=0.038
81.308397161169,service_end,,,101,14,1,1,1,duration=0.038
81.308397161169,service_start,,,102,13,1,1,1,service_time_sampled=0.091
81.39974152193098,service_end,,,102,13,1,1,1,duration=0.091
81.39974152193098,service_start,,,103,12,1,1,1,service_time_sampled=0.152
81.55188992023416,service_end,,,103,12,1,1,1,duration=0.152
81.55188992023416,service_start,,,104,11,1,1,1,service_time_sampled=0.336
81.88827990715507,service_end,,,104,11,1,1,1,duration=0.336
81.88827990715507,service_start,,,105,10,1,1,1,service_time_sampled=0.132
82.0,plane_arrive,5,1,,10,1,1,1,air_q=1
82.02066656623172,service_end,,,105,10,1,1,1,duration=0.132
82.02066656623172,service_start,,,106,9,1,1,1,service_time_sampled=0.077
82.09721515811974,service_end,,,106,9,1,1,1,duration=0.077
82.09721515811974,service_start,,,107,8,1,1,1,service_time_sampled=0.172
82.20152735485159,failure,,,,,1,0,0,element=door
82.20152735485159,service_interrupted,,,107,8,1,0,0,remaining=0.068
85.0,unload_end,4,1,,8,1,0,0,
85.0,passengers_spawned,4,1,,8,1,0,0,count=20
85.0,passenger_queue_arrival,,,116,9,1,0,0,
85.0,passenger_queue_arrival,,,117,10,1,0,0,
85.0,passenger_queue_arrival,,,118,11,1,0,0,
85.0,passenger_queue_arrival,,,119,12,1,0,0,
85.0,passenger_queue_arrival,,,120,13,1,0,0,
85.0,passenger_queue_arrival,,,121,14,1,0,0,
85.0,passenger_queue_arrival,,,122,15,1,0,0,
85.0,passenger_queue_arrival,,,123,16,1,0,0,
85.0,passenger_queue_arrival,,,124,17,1,0,0,
85.0,passenger_queue_arrival,,,125,18,1,0,0,
85.0,passenger_queue_arrival,,,126,19,1,0,0,
85.0,passenger_queue_arrival,,,127,20,1,0,0,
85.0,passenger_queue_arrival,,,128,21,1,0,0,
85.0,passenger_queue_arrival,,,129,22,1,0,0,
85.0,passenger_queue_arrival,,,130,23,1,0,0,
85.0,passenger_queue_arrival,,,131,24,1,0,0,
85.0,passenger_queue_arrival,,,132,25,1,0,0,
85.0,passenger_queue_arrival,,,133,26,1,0,0,
85.0,passenger_queue_arrival,,,134,27,1,0,0,
85.0,passenger_queue_arrival,,,135,28,1,0,0,
85.0,landing_start,5,1,,28,1,0,0,landing_time=3
88.0,landing_end,5,1,,28,1,0,0,pad_q=1
88.65073254312574,failure,,,,,0,0,0,element=scanner
90.37111536312058,repair,,,,,0,1,0,"element=door, repair_time=8.170"
95.0,unload_end,5,1,,28,0,1,0,
95.0,passengers_spawned,5,1,,28,0,1,0,count=27
95.0,passenger_queue_arrival,,,136,29,0,1,0,
95.0,passenger_queue_arrival,,,137,30,0,1,0,
95.0,passenger_queue_arrival,,,138,31,0,1,0,
95.0,passenger_queue_arrival,,,139,32,0,1,0,
95.0,passenger_queue_arrival,,,140,33,0,1,0,
95.0,passenger_queue_arrival,,,141,34,0,1,0,
95.0,passenger_queue_arrival,,,142,35,0,1,0,
95.0,passenger_queue_arrival,,,143,36,0,1,0,
95.0,passenger_queue_arrival,,,144,37,0,1,0,
95.0,passenger_queue_arrival,,,145,38,0,1,0,
95.0,passenger_queue_arrival,,,146,39,0,1,0,
95.0,passenger_queue_arrival,,,147,40,0,1,0,
95.0,passenger_queue_arrival,,,148,41,0,1,0,
95.0,passenger_queue_arrival,,,149,42,0,1,0,
95.0,passenger_queue_arrival,,,150,43,0,1,0,
95.0,passenger_queue_arrival,,,151,44,0,1,0,
95.0,passenger_queue_arrival,,,152,45,0,1,0,
95.0,passenger_queue_arrival,,,153,46,0,1,0,
95.0,passenger_queue_arrival,,,154,47,0,1,0,
95.0,passenger_queue_arrival,,,155,48,0,1,0,
95.0,passenger_queue_arrival,,,156,49,0,1,0,
95.0,passenger_queue_arrival,,,157,50,0,1,0,
95.0,passenger_queue_arrival,,,158,51,0,1,0,
95.0,passenger_queue_arrival,,,159,52,0,1,0,
95.0,passenger_queue_arrival,,,160,53,0,1,0,
95.0,passenger_queue_arrival,,,161,54,0,1,0,
95.0,passenger_queue_arrival,,,162,55,0,1,0,
95.80350162579458,repair,,,,,1,1,1,"element=scanner, repair_time=7.153"
95.91855258954429,service_end,,,107,55,1,1,1,duration=13.821
95.91855258954429,service_start,,,108,54,1,1,1,service_time_sampled=0.158
96.07675776224586,service_end,,,108,54,1,1,1,duration=0.158
96.07675776224586,service_start,,,109,53,1,1,1,service_time_sampled=0.031
96.10759311535702,service_end,,,109,53,1,1,1,duration=0.031
96.10759311535702,service_start,,,110,52,1,1,1,service_time_sampled=0.069
96.17613816293516,service_end,,,110,52,1,1,1,duration=0.069
96.17613816293516,service_start,,,111,51,1,1,1,service_time_sampled=0.251
96.42757489102871,service_end,,,111,51,1,1,1,duration=0.251
96.42757489102871,service_start,,,112,50,1,1,1,service_time_sampled=0.198
96.6254072398752,service_end,,,112,50,1,1,1,duration=0.198
96.6254072398752,service_start,,,113,49,1,1,1,service_time_sampled=0.030
96.65552668529565,service_end,,,113,49,1,1,1,duration=0.030
96.65552668529565,service_start,,,114,48,1,1,1,service_time_sampled=0.215
96.87033170519837,service_end,,,114,48,1,1,1,duration=0.215
96.87033170519837,service_start,,,115,47,1,1,1,service_time_sampled=0.052
96.92199877623584,service_end,,,115,47,1,1,1,duration=0.052
96.92199877623584,service_start,,,116,46,1,1,1,service_time_sampled=0.010
96.93199877623584,service_end,,,116,46,1,1,1,duration=0.010
96.93199877623584,service_start,,,117,45,1,1,1,service_time_sampled=0.340
97.27215274143781,service_end,,,117,45,1,1,1,duration=0.340
97.27215274143781,service_start,,,118,44,1,1,1,service_time_sampled=0.109
97.38132729989579,service_end,,,118,44,1,1,1,duration=0.109
97.38132729989579,service_start,,,119,43,1,1,1,service_time_sampled=0.169
97.48269020396738,failure,,,,,1,0,0,element=door
97.48269020396738,service_interrupted,,,119,43,1,0,0,remaining=0.068
104.0383049210531,repair,,,,,1,1,1,"element=door, repair_time=6.556"
104.15065794684801,service_end,,,119,43,1,1,1,duration=6.769
104.15065794684801,service_start,,,120,42,1,1,1,service_time_sampled=0.098
104.24912953595197,service_end,,,120,42,1,1,1,duration=0.098
104.24912953595197,service_start,,,121,41,1,1,1,service_time_sampled=0.321
104.57055992397905,service_end,,,121,41,1,1,1,duration=0.321
104.57055992397905,service_start,,,122,40,1,1,1,service_time_sampled=0.020
104.59094531849108,service_end,,,122,40,1,1,1,duration=0.020
104.59094531849108,service_start,,,123,39,1,1,1,service_time_sampled=0.447
