time,event,plane_id,plane_cat,passenger_id,queue_len,scanner,door,gate,info
110.0,snapshot,,,,0,1,1,1,air=0 pad=0
111.0,snapshot,,,,0,1,1,1,air=0 pad=0
112.0,snapshot,,,,0,1,1,1,air=0 pad=0
113.0,snapshot,,,,0,1,1,1,air=0 pad=0
114.0,snapshot,,,,0,1,1,1,air=0 pad=0
115.0,snapshot,,,,0,1,1,1,air=0 pad=0
116.0,snapshot,,,,0,1,1,1,air=0 pad=0
117.0,snapshot,,,,0,1,1,1,air=0 pad=0
118.0,snapshot,,,,0,1,1,1,air=0 pad=0
119.0,snapshot,,,,0,1,1,1,air=0 pad=0
120.0,snapshot,,,,0,1,0,0,air=0 pad=0
121.0,snapshot,,,,0,1,0,0,air=0 pad=0
122.0,snapshot,,,,0,1,0,0,air=0 pad=0
123.0,snapshot,,,,0,1,0,0,air=0 pad=0
124.0,snapshot,,,,0,1,0,0,air=0 pad=0
125.0,snapshot,,,,0,1,0,0,air=0 pad=0
126.0,snapshot,,,,0,1,0,0,air=0 pad=0
127.0,snapshot,,,,0,1,0,0,air=0 pad=0
128.0,snapshot,,,,0,1,1,1,air=0 pad=0
129.0,snapshot,,,,0,1,1,1,air=0 pad=0
130.0,snapshot,,,,0,1,1,1,air=0 pad=0
131.0,snapshot,,,,0,1,1,1,air=0 pad=0
132.0,snapshot,,,,0,1,1,1,air=0 pad=0
133.0,snapshot,,,,0,1,1,1,air=0 pad=0
134.0,snapshot,,,,0,1,1,1,air=0 pad=1
135.0,snapshot,,,,0,1,1,1,air=0 pad=1
136.0,snapshot,,,,0,1,1,1,air=0 pad=1
137.0,snapshot,,,,0,1,1,1,air=0 pad=1
138.0,snapshot,,,,0,1,1,1,air=0 pad=1
139.0,snapshot,,,,0,1,1,1,air=0 pad=1
140.0,snapshot,,,,0,1,1,1,air=0 pad=1
141.0,snapshot,,,,46,1,1,1,air=0 pad=0
142.0,snapshot,,,,36,1,1,1,air=0 pad=0
143.0,snapshot,,,,26,1,1,1,air=0 pad=0
144.0,snapshot,,,,21,1,1,1,air=0 pad=0
145.0,snapshot,,,,12,1,1,1,air=0 pad=0
146.0,snapshot,,,,1,1,1,1,air=0 pad=0
147.0,snapshot,,,,0,1,1,1,air=0 pad=1
148.0,snapshot,,,,0,1,1,1,air=0 pad=1
149.0,snapshot,,,,0,1,1,1,air=0 pad=1
150.0,snapshot,,,,0,1,1,1,air=0 pad=1
151.0,snapshot,,,,0,1,1,1,air=0 pad=1
152.0,snapshot,,,,0,1,1,1,air=0 pad=1
153.0,snapshot,,,,0,1,1,1,air=0 pad=1
154.0,snapshot,,,,21,1,1,1,air=0 pad=0
155.0,snapshot,,,,10,1,1,1,air=0 pad=0
156.0,snapshot,,,,1,1,1,1,air=0 pad=0
157.0,snapshot,,,,0,1,1,1,air=0 pad=0
158.0,snapshot,,,,0,1,1,1,air=0 pad=0
159.0,snapshot,,,,0,1,1,1,air=0 pad=0
160.0,snapshot,,,,0,1,1,1,air=0 pad=0
161.0,snapshot,,,,0,1,1,1,air=0 pad=0
162.0,snapshot,,,,0,1,1,1,air=0 pad=0
163.0,snapshot,,,,0,1,1,1,air=0 pad=0
164.0,snapshot,,,,0,1,1,1,air=0 pad=0
165.0,snapshot,,,,0,1,1,1,air=0 pad=0
166.0,snapshot,,,,0,1,1,1,air=0 pad=0
167.0,snapshot,,,,0,1,1,1,air=0 pad=0
168.0,snapshot,,,,0,1,1,1,air=0 pad=0
169.0,snapshot,,,,0,1,1,1,air=0 pad=0
170.0,snapshot,,,,0,1,1,1,air=0 pad=0
171.0,snapshot,,,,0,1,1,1,air=0 pad=0
172.0,snapshot,,,,0,1,1,1,air=0 pad=0
173.0,snapshot,,,,0,1,1,1,air=0 pad=0
174.0,snapshot,,,,0,1,1,1,air=0 pad=0
175.0,snapshot,,,,0,1,1,1,air=0 pad=0
176.0,snapshot,,,,0,1,1,1,air=0 pad=0
177.0,snapshot,,,,0,1,1,1,air=0 pad=0
178.0,snapshot,,,,0,1,1,1,air=0 pad=0
179.0,snapshot,,,,0,1,1,1,air=0 pad=0
180.0,snapshot,,,,0,1,1,1,air=0 pad=0
181.0,snapshot,,,,0,1,1,1,air=0 pad=0
182.0,snapshot,,,,0,1,1,1,air=0 pad=0
183.0,snapshot,,,,0,1,1,1,air=0 pad=0
184.0,snapshot,,,,0,1,1,1,air=0 pad=0
185.0,snapshot,,,,0,1,1,1,air=0 pad=1
186.0,snapshot,,,,0,1,1,1,air=1 pad=1
187.0,snapshot,,,,0,1,1,1,air=2 pad=1
188.0,snapshot,,,,0,1,1,1,air=2 pad=1
189.0,snapshot,,,,0,1,1,1,air=2 pad=1
190.0,snapshot,,,,0,1,1,1,air=2 pad=1
191.0,snapshot,,,,0,1,1,1,air=2 pad=1
192.0,snapshot,,,,58,1,1,1,air=1 pad=0
193.0,snapshot,,,,47,1,1,1,air=1 pad=0
194.0,snapshot,,,,41,1,1,1,air=1 pad=0
195.0,snapshot,,,,31,1,1,1,air=1 pad=1
196.0,snapshot,,,,17,1,1,1,air=1 pad=1
197.0,snapshot,,,,9,1,1,1,air=1 pad=1
198.0,snapshot,,,,0,1,1,1,air=1 pad=1
199.0,snapshot,,,,0,1,1,1,air=1 pad=1
200.0,snapshot,,,,0,1,1,1,air=1 pad=1
201.0,snapshot,,,,0,1,1,1,air=1 pad=1
